Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Churn_Label,Tenure_Group
13,8,3,"Laptop & Accessory",4,Married,8,0,3.0,157.15,0,Retained,">12 Months (Low Risk)"
1,16,5,"Mobile Phone",5,Divorced,5,0,3.0,169,1,Churned,"0-3 Months (High Risk)"
5,36,5,"Laptop & Accessory",1,Married,3,0,8.0,179.68,0,Retained,"4-12 Months (Medium Risk)"
15,16,3,Grocery,5,Divorced,1,0,9.0,267.99,0,Retained,">12 Months (Low Risk)"
6,17,4,"Mobile Phone",3,Married,8,0,4.0,159.33,0,Retained,"4-12 Months (Medium Risk)"
15,8,3,Grocery,3,Married,1,1,10.0,278.61,0,Retained,">12 Months (Low Risk)"
15,11,6,"Laptop & Accessory",4,Married,8,0,3.0,189.3,0,Retained,">12 Months (Low Risk)"
3,9,5,"Laptop & Accessory",4,Divorced,4,0,1.0,191.44,0,Retained,"0-3 Months (High Risk)"
11,9,3,Mobile,3,Married,4,0,2.0,128.21,0,Retained,"4-12 Months (Medium Risk)"
5,18,4,"Laptop & Accessory",5,Married,3,1,2.0,193.33,0,Retained,"4-12 Months (Medium Risk)"
3,13,4,"Mobile Phone",5,Divorced,9,1,3.0,149.04,1,Churned,"0-3 Months (High Risk)"
10,24,5,"Laptop & Accessory",4,Married,4,0,4.0,180.07,0,Retained,"4-12 Months (Medium Risk)"
19,9,6,"Laptop & Accessory",3,Single,2,0,2.0,191.32,0,Retained,">12 Months (Low Risk)"
9,9,4,"Laptop & Accessory",5,Married,4,0,1.0,175.93,0,Retained,"4-12 Months (Medium Risk)"
29,9,5,Others,5,Married,10,0,1.0,315.38,0,Retained,">12 Months (Low Risk)"
18,19,1,Grocery,3,Single,7,1,8.0,236.95,1,Churned,">12 Months (Low Risk)"
10,12,2,"Laptop & Accessory",5,Married,5,1,7.0,159.74,0,Retained,"4-12 Months (Medium Risk)"
8,16,3,"Mobile Phone",1,Married,2,0,2.0,139.17,0,Retained,"4-12 Months (Medium Risk)"
1,9,4,"Mobile Phone",4,Single,3,0,1.0,138.93,1,Churned,"0-3 Months (High Risk)"
8,7,4,Fashion,1,Single,3,0,,223.88,0,Retained,"4-12 Months (Medium Risk)"
6,8,5,"Mobile Phone",4,Married,2,0,3.0,147.69,0,Retained,"4-12 Months (Medium Risk)"
1,27,4,"Laptop & Accessory",3,Single,2,0,3.0,147.72,0,Retained,"0-3 Months (High Risk)"
9,14,4,Fashion,5,Single,2,0,9.0,175.87,0,Retained,"4-12 Months (Medium Risk)"
3,31,3,"Laptop & Accessory",3,Married,8,1,2.0,147.36,0,Retained,"0-3 Months (High Risk)"
9,11,3,Fashion,5,Married,5,0,2.0,180.08,0,Retained,"4-12 Months (Medium Risk)"
30,6,3,"Laptop & Accessory",3,Divorced,3,0,2.0,167.55,0,Retained,">12 Months (Low Risk)"
25,9,4,Fashion,3,Married,3,1,4.0,179.69,0,Retained,">12 Months (Low Risk)"
23,8,3,Grocery,5,Married,2,0,7.0,279.24,0,Retained,">12 Months (Low Risk)"
6,6,4,"Laptop & Accessory",1,Single,1,0,4.0,169.49,0,Retained,"4-12 Months (Medium Risk)"
13,10,5,"Laptop & Accessory",3,Married,2,0,8.0,155.69,0,Retained,">12 Months (Low Risk)"
14,8,3,Grocery,5,Married,8,0,8.0,265.95,0,Retained,">12 Months (Low Risk)"
24,31,4,Grocery,3,Divorced,5,1,6.0,264.73,0,Retained,">12 Months (Low Risk)"
6,7,4,"Laptop & Accessory",5,Married,6,0,3.0,165.87,0,Retained,"4-12 Months (Medium Risk)"
1,12,4,"Mobile Phone",3,Single,3,1,1.0,153.51,1,Churned,"0-3 Months (High Risk)"
6,21,3,"Laptop & Accessory",1,Married,1,1,1.0,148.78,0,Retained,"4-12 Months (Medium Risk)"
0,25,4,"Mobile Phone",5,Married,2,0,7.0,140.66,0,Retained,"0-3 Months (High Risk)"
1,22,4,"Mobile Phone",1,Single,3,0,1.0,153.71,0,Retained,"0-3 Months (High Risk)"
1,10,5,"Mobile Phone",3,Single,3,0,1.0,157.3,0,Retained,"0-3 Months (High Risk)"
26,7,5,Others,3,Divorced,2,0,10.0,324.99,0,Retained,">12 Months (Low Risk)"
8,28,5,"Mobile Phone",3,Single,1,0,3.0,142.3,0,Retained,"4-12 Months (Medium Risk)"
28,27,4,"Laptop & Accessory",3,Single,5,0,4.0,173.69,0,Retained,">12 Months (Low Risk)"
0,24,3,"Laptop & Accessory",3,Divorced,1,1,2.0,146.14,1,Churned,"0-3 Months (High Risk)"
2,33,3,"Laptop & Accessory",3,Married,5,0,1.0,143.35,0,Retained,"0-3 Months (High Risk)"
6,20,5,"Mobile Phone",4,Divorced,3,0,3.0,152.43,0,Retained,"4-12 Months (Medium Risk)"
6,13,3,Fashion,3,Married,1,0,,216.91000000000003,0,Retained,"4-12 Months (Medium Risk)"
1,15,5,"Mobile Phone",3,Single,3,1,3.0,164.89,1,Churned,"0-3 Months (High Risk)"
19,6,3,Fashion,5,Married,8,0,3.0,193.96,0,Retained,">12 Months (Low Risk)"
1,16,5,"Mobile Phone",3,Married,2,1,1.0,158.88,1,Churned,"0-3 Months (High Risk)"
21,33,4,Others,3,Married,5,0,1.0,321.58,0,Retained,">12 Months (Low Risk)"
1,17,5,"Mobile Phone",3,Single,3,0,3.0,151.25,1,Churned,"0-3 Months (High Risk)"
21,9,4,"Laptop & Accessory",2,Married,7,0,5.0,175.7,0,Retained,">12 Months (Low Risk)"
7,14,1,"Laptop & Accessory",3,Married,3,0,2.0,144.04,0,Retained,"4-12 Months (Medium Risk)"
16,9,4,Fashion,1,Married,4,1,,226.24,0,Retained,">12 Months (Low Risk)"
15,13,4,Fashion,1,Single,5,1,1.0,260.91,0,Retained,">12 Months (Low Risk)"
20,9,3,Grocery,3,Married,10,1,13.0,237.7,0,Retained,">12 Months (Low Risk)"
30,22,3,"Laptop & Accessory",5,Single,9,0,2.0,154.05,0,Retained,">12 Months (Low Risk)"
6,34,3,"Laptop & Accessory",3,Married,2,1,7.0,152.07,0,Retained,"4-12 Months (Medium Risk)"
0,15,3,Mobile,3,Married,2,0,2.0,127.41999999999999,1,Churned,"0-3 Months (High Risk)"
8,8,5,Others,4,Single,3,1,11.0,288.24,1,Churned,"4-12 Months (Medium Risk)"
5,35,3,"Mobile Phone",3,Single,10,0,7.0,140.25,0,Retained,"4-12 Months (Medium Risk)"
1,8,6,"Laptop & Accessory",4,Single,8,0,1.0,192.35,1,Churned,"0-3 Months (High Risk)"
8,7,5,"Mobile Phone",1,Married,3,1,4.0,161.22,0,Retained,"4-12 Months (Medium Risk)"
19,10,4,Others,4,Divorced,3,0,8.0,287.89,0,Retained,">12 Months (Low Risk)"
16,11,4,"Laptop & Accessory",5,Single,9,0,6.0,176.55,0,Retained,">12 Months (Low Risk)"
0,6,3,"Mobile Phone",1,Married,10,1,2.0,147.87,1,Churned,"0-3 Months (High Risk)"
0,11,3,Mobile,1,Single,2,0,2.0,131.17,0,Retained,"0-3 Months (High Risk)"
18,11,5,"Laptop & Accessory",5,Single,2,1,4.0,157.69,0,Retained,">12 Months (Low Risk)"
15,29,3,Grocery,1,Single,3,0,0.0,259.92,0,Retained,">12 Months (Low Risk)"
1,22,1,"Laptop & Accessory",5,Single,1,0,7.0,156.61,0,Retained,"0-3 Months (High Risk)"
23,15,3,Others,3,Married,5,1,0.0,293.31,0,Retained,">12 Months (Low Risk)"
3,26,3,"Laptop & Accessory",5,Divorced,1,0,2.0,199.57,0,Retained,"0-3 Months (High Risk)"
14,12,3,"Mobile Phone",5,Single,3,1,17.0,147.21,0,Retained,">12 Months (Low Risk)"
26,29,3,Grocery,2,Single,7,0,8.0,242.75,0,Retained,">12 Months (Low Risk)"
3,27,4,"Mobile Phone",1,Married,3,0,11.0,163.12,0,Retained,"0-3 Months (High Risk)"
8,22,3,Fashion,3,Divorced,5,1,0.0,176.32,0,Retained,"4-12 Months (Medium Risk)"
31,7,6,"Laptop & Accessory",3,Married,4,1,3.0,181.6,0,Retained,">12 Months (Low Risk)"
18,13,3,Fashion,5,Married,2,0,11.0,152.1,0,Retained,">12 Months (Low Risk)"
1,31,5,Fashion,5,Single,3,0,,212.22,1,Churned,"0-3 Months (High Risk)"
1,11,6,Fashion,2,Divorced,3,0,,229,1,Churned,"0-3 Months (High Risk)"
11,8,4,Fashion,3,Married,4,1,2.0,177.56,0,Retained,"4-12 Months (Medium Risk)"
9,6,3,"Laptop & Accessory",1,Single,5,0,0.0,166.53,0,Retained,"4-12 Months (Medium Risk)"
10,22,4,"Laptop & Accessory",3,Married,5,0,0.0,163.34,0,Retained,"4-12 Months (Medium Risk)"
28,24,3,Grocery,4,Single,4,0,7.0,268.35,0,Retained,">12 Months (Low Risk)"
27,20,2,"Laptop & Accessory",5,Married,3,0,4.0,169.5,0,Retained,">12 Months (Low Risk)"
0,15,3,"Laptop & Accessory",5,Single,4,1,3.0,182.24,1,Churned,"0-3 Months (High Risk)"
19,11,4,"Laptop & Accessory",5,Married,6,1,4.0,175.06,0,Retained,">12 Months (Low Risk)"
12,12,3,Fashion,4,Single,5,0,2.0,183.76,0,Retained,"4-12 Months (Medium Risk)"
20,10,2,Grocery,5,Married,4,0,9.0,257.25,0,Retained,">12 Months (Low Risk)"
29,25,4,Grocery,4,Single,5,0,8.0,293.35,0,Retained,">12 Months (Low Risk)"
13,18,3,"Laptop & Accessory",5,Married,3,0,7.0,144.48,0,Retained,">12 Months (Low Risk)"
1,11,5,"Laptop & Accessory",5,Married,3,0,4.0,167.56,0,Retained,"0-3 Months (High Risk)"
13,6,3,"Laptop & Accessory",3,Single,4,1,0.0,147.28,1,Churned,">12 Months (Low Risk)"
5,27,4,"Laptop & Accessory",3,Married,3,0,3.0,166.97,0,Retained,"4-12 Months (Medium Risk)"
23,17,3,Others,4,Single,4,0,4.0,299.26,0,Retained,">12 Months (Low Risk)"
0,6,4,Mobile,4,Single,2,0,0.0,128.36,0,Retained,"0-3 Months (High Risk)"
20,9,4,"Laptop & Accessory",2,Married,4,0,5.0,198.79,0,Retained,">12 Months (Low Risk)"
18,8,4,"Mobile Phone",1,Single,8,1,3.0,149.36,0,Retained,">12 Months (Low Risk)"
12,15,3,"Laptop & Accessory",4,Single,10,0,3.0,167.82,0,Retained,"4-12 Months (Medium Risk)"
5,12,4,"Mobile Phone",4,Married,3,0,3.0,152.89,0,Retained,"4-12 Months (Medium Risk)"
7,8,4,"Mobile Phone",5,Single,2,0,3.0,143.81,0,Retained,"4-12 Months (Medium Risk)"
29,9,4,Fashion,4,Married,5,0,3.0,234.76,0,Retained,">12 Months (Low Risk)"
7,6,4,"Laptop & Accessory",5,Single,1,0,9.0,153.43,0,Retained,"4-12 Months (Medium Risk)"
4,34,4,"Laptop & Accessory",1,Married,9,0,8.0,178.04,0,Retained,"4-12 Months (Medium Risk)"
19,9,3,Grocery,3,Married,4,0,9.0,274.65,0,Retained,">12 Months (Low Risk)"
20,31,3,Fashion,3,Single,3,0,11.0,186.33,0,Retained,">12 Months (Low Risk)"
29,7,2,Grocery,2,Married,4,0,1.0,272.32,0,Retained,">12 Months (Low Risk)"
1,13,5,"Mobile Phone",4,Married,3,0,4.0,148.68,0,Retained,"0-3 Months (High Risk)"
7,7,5,"Mobile Phone",3,Married,3,0,1.0,145.08,0,Retained,"4-12 Months (Medium Risk)"
1,17,4,Grocery,5,Married,3,1,11.0,295.68,0,Retained,"0-3 Months (High Risk)"
1,32,4,"Mobile Phone",3,Married,3,0,8.0,154.42,0,Retained,"0-3 Months (High Risk)"
8,22,4,"Laptop & Accessory",5,Single,3,0,7.0,186.25,0,Retained,"4-12 Months (Medium Risk)"
5,9,6,"Mobile Phone",2,Married,6,1,1.0,152.78,1,Churned,"4-12 Months (Medium Risk)"
1,22,4,"Laptop & Accessory",3,Married,9,0,1.0,173.34,1,Churned,"0-3 Months (High Risk)"
25,13,3,Fashion,4,Single,8,0,0.0,204.45,0,Retained,">12 Months (Low Risk)"
18,34,4,Grocery,4,Single,2,0,6.0,267.04,0,Retained,">12 Months (Low Risk)"
20,10,4,Grocery,4,Divorced,10,0,2.0,291.06,0,Retained,">12 Months (Low Risk)"
11,28,3,"Mobile Phone",5,Divorced,3,1,8.0,160.64,0,Retained,"4-12 Months (Medium Risk)"
2,15,3,Mobile,3,Married,10,0,2.0,129.74,0,Retained,"0-3 Months (High Risk)"
4,12,4,Mobile,3,Married,2,1,2.0,127.03,0,Retained,"4-12 Months (Medium Risk)"
5,11,3,Mobile,4,Single,3,0,7.0,127.18,0,Retained,"4-12 Months (Medium Risk)"
15,13,5,"Laptop & Accessory",4,Single,8,1,3.0,185.32,0,Retained,">12 Months (Low Risk)"
17,6,3,"Laptop & Accessory",5,Married,6,1,3.0,154.54,0,Retained,">12 Months (Low Risk)"
5,6,3,"Laptop & Accessory",1,Married,2,1,8.0,161.62,0,Retained,"4-12 Months (Medium Risk)"
0,6,5,"Laptop & Accessory",4,Single,7,0,0.0,167.35,1,Churned,"0-3 Months (High Risk)"
10,15,5,"Mobile Phone",5,Married,2,0,4.0,148.42,0,Retained,"4-12 Months (Medium Risk)"
5,12,4,"Laptop & Accessory",3,Married,3,0,3.0,208.46,0,Retained,"4-12 Months (Medium Risk)"
1,15,5,"Mobile Phone",4,Single,3,0,1.0,137.61,1,Churned,"0-3 Months (High Risk)"
19,8,3,Fashion,1,Married,5,1,3.0,203.68,0,Retained,">12 Months (Low Risk)"
1,27,4,"Laptop & Accessory",3,Single,2,0,3.0,147.72,0,Retained,"0-3 Months (High Risk)"
7,21,3,"Laptop & Accessory",5,Single,2,0,6.0,161.25,0,Retained,"4-12 Months (Medium Risk)"
19,32,4,Others,4,Single,5,0,1.0,305.61,0,Retained,">12 Months (Low Risk)"
16,17,4,Grocery,5,Married,2,0,10.0,292.99,0,Retained,">12 Months (Low Risk)"
12,8,4,"Laptop & Accessory",2,Divorced,9,0,4.0,152.04,0,Retained,"4-12 Months (Medium Risk)"
7,9,4,"Laptop & Accessory",4,Single,10,0,8.0,176.47,0,Retained,"4-12 Months (Medium Risk)"
6,9,5,"Laptop & Accessory",5,Single,6,0,5.0,146.76,0,Retained,"4-12 Months (Medium Risk)"
1,25,4,"Mobile Phone",3,Married,2,0,3.0,152.74,0,Retained,"0-3 Months (High Risk)"
31,28,4,Grocery,1,Married,6,1,1.0,303.75,0,Retained,">12 Months (Low Risk)"
0,14,3,Fashion,3,Single,2,0,7.0,187.26,0,Retained,"0-3 Months (High Risk)"
14,6,4,Others,3,Divorced,2,0,10.0,291.89,0,Retained,">12 Months (Low Risk)"
17,8,3,Fashion,3,Single,6,1,2.0,202.09,0,Retained,">12 Months (Low Risk)"
0,16,3,"Laptop & Accessory",1,Single,2,0,2.0,146.84,0,Retained,"0-3 Months (High Risk)"
3,17,5,"Laptop & Accessory",3,Single,11,0,5.0,183.69,0,Retained,"0-3 Months (High Risk)"
30,13,1,"Laptop & Accessory",2,Married,1,1,9.0,152.2,0,Retained,">12 Months (Low Risk)"
6,7,4,Fashion,1,Married,3,0,,229.22,0,Retained,"4-12 Months (Medium Risk)"
7,17,4,"Laptop & Accessory",3,Single,3,0,10.0,179.87,0,Retained,"4-12 Months (Medium Risk)"
0,29,4,Fashion,5,Divorced,2,0,10.0,173.36,1,Churned,"0-3 Months (High Risk)"
0,9,4,Mobile,3,Single,2,0,0.0,132.3,0,Retained,"0-3 Months (High Risk)"
3,7,5,Grocery,2,Married,5,0,8.0,286.24,0,Retained,"0-3 Months (High Risk)"
10,16,5,"Laptop & Accessory",4,Married,4,1,,213.47,0,Retained,"4-12 Months (Medium Risk)"
8,22,3,Fashion,4,Divorced,1,0,9.0,180.2,0,Retained,"4-12 Months (Medium Risk)"
5,10,4,"Laptop & Accessory",3,Married,2,0,8.0,161.62,0,Retained,"4-12 Months (Medium Risk)"
0,10,3,Mobile,5,Single,2,0,0.0,129.73,1,Churned,"0-3 Months (High Risk)"
18,7,4,"Mobile Phone",1,Married,6,1,3.0,156.95,0,Retained,">12 Months (Low Risk)"
11,9,3,"Laptop & Accessory",1,Single,9,1,0.0,168.61,0,Retained,"4-12 Months (Medium Risk)"
1,17,4,"Mobile Phone",1,Married,2,0,2.0,146.45,0,Retained,"0-3 Months (High Risk)"
7,24,5,"Mobile Phone",3,Married,11,1,1.0,149.37,1,Churned,"4-12 Months (Medium Risk)"
0,30,4,Fashion,5,Single,2,0,9.0,187.22,1,Churned,"0-3 Months (High Risk)"
9,9,5,Fashion,4,Married,4,0,,227.74,0,Retained,"4-12 Months (Medium Risk)"
13,12,3,Grocery,3,Single,8,0,13.0,232.37,0,Retained,">12 Months (Low Risk)"
1,10,5,"Mobile Phone",3,Married,3,1,2.0,150.66,0,Retained,"0-3 Months (High Risk)"
1,7,5,"Laptop & Accessory",3,Single,3,0,3.0,171.17,0,Retained,"0-3 Months (High Risk)"
9,15,1,Mobile,4,Married,2,0,2.0,128.1,0,Retained,"4-12 Months (Medium Risk)"
12,23,4,"Laptop & Accessory",4,Single,4,0,3.0,166.98,0,Retained,"4-12 Months (Medium Risk)"
8,16,4,Fashion,2,Married,2,0,,210,0,Retained,"4-12 Months (Medium Risk)"
4,17,4,Fashion,3,Single,11,0,,221.67,0,Retained,"4-12 Months (Medium Risk)"
14,35,6,Fashion,5,Married,5,0,2.0,234.32,0,Retained,">12 Months (Low Risk)"
26,10,5,Grocery,5,Divorced,3,0,17.0,293.56,0,Retained,">12 Months (Low Risk)"
19,7,4,"Mobile Phone",1,Married,5,0,3.0,147.7,0,Retained,">12 Months (Low Risk)"
3,8,4,"Laptop & Accessory",1,Single,6,1,0.0,168.77,0,Retained,"0-3 Months (High Risk)"
24,35,4,Grocery,5,Divorced,6,1,3.0,293.8,0,Retained,">12 Months (Low Risk)"
2,16,4,"Mobile Phone",3,Married,7,0,3.0,148.77,0,Retained,"0-3 Months (High Risk)"
20,9,4,Fashion,1,Married,6,1,,228.68,0,Retained,">12 Months (Low Risk)"
22,29,4,Grocery,1,Married,5,0,8.0,296.74,0,Retained,">12 Months (Low Risk)"
0,20,4,"Mobile Phone",4,Married,2,1,2.0,137.43,1,Churned,"0-3 Months (High Risk)"
0,23,3,Mobile,3,Married,1,1,0.0,127.41,1,Churned,"0-3 Months (High Risk)"
11,26,4,Fashion,4,Single,3,1,10.0,201.42,0,Retained,"4-12 Months (Medium Risk)"
14,8,4,"Mobile Phone",4,Married,5,0,4.0,148.87,0,Retained,">12 Months (Low Risk)"
10,25,4,"Laptop & Accessory",1,Single,4,0,10.0,202.79,0,Retained,"4-12 Months (Medium Risk)"
2,16,4,"Laptop & Accessory",3,Single,10,0,4.0,158.69,0,Retained,"0-3 Months (High Risk)"
10,16,3,"Mobile Phone",4,Married,2,0,7.0,139.36,0,Retained,"4-12 Months (Medium Risk)"
6,16,1,Fashion,3,Married,1,1,8.0,183.8,0,Retained,"4-12 Months (Medium Risk)"
0,15,3,"Laptop & Accessory",1,Single,2,0,7.0,141.05,0,Retained,"0-3 Months (High Risk)"
9,34,4,"Laptop & Accessory",3,Married,4,0,8.0,193.83,0,Retained,"4-12 Months (Medium Risk)"
1,21,4,Fashion,2,Single,2,1,8.0,200.53,1,Churned,"0-3 Months (High Risk)"
6,11,4,Mobile,2,Divorced,2,0,2.0,129.11,0,Retained,"4-12 Months (Medium Risk)"
2,13,3,"Laptop & Accessory",2,Married,2,1,0.0,166.23,0,Retained,"0-3 Months (High Risk)"
3,35,3,Fashion,4,Married,4,0,3.0,192.5,0,Retained,"0-3 Months (High Risk)"
9,7,4,Fashion,3,Single,3,0,,212.89,0,Retained,"4-12 Months (Medium Risk)"
10,7,6,Fashion,5,Married,4,1,,227.52,0,Retained,"4-12 Months (Medium Risk)"
8,23,3,"Laptop & Accessory",5,Divorced,4,1,7.0,189.66,0,Retained,"4-12 Months (Medium Risk)"
10,10,4,"Mobile Phone",1,Married,7,0,1.0,153.35,0,Retained,"4-12 Months (Medium Risk)"
1,15,5,"Mobile Phone",1,Married,8,0,3.0,146.8,1,Churned,"0-3 Months (High Risk)"
26,9,5,Others,3,Single,3,1,13.0,315.68,0,Retained,">12 Months (Low Risk)"
1,36,4,"Mobile Phone",5,Married,3,0,3.0,164.07,0,Retained,"0-3 Months (High Risk)"
15,11,4,Fashion,3,Married,2,1,,229.47,0,Retained,">12 Months (Low Risk)"
3,16,3,Fashion,3,Single,10,0,2.0,196.67,0,Retained,"0-3 Months (High Risk)"
11,10,4,"Laptop & Accessory",4,Single,5,0,2.0,166.07,0,Retained,"4-12 Months (Medium Risk)"
3,6,4,"Laptop & Accessory",1,Married,2,1,0.0,151.26,0,Retained,"0-3 Months (High Risk)"
1,34,4,Fashion,2,Divorced,3,0,10.0,201.39,1,Churned,"0-3 Months (High Risk)"
0,16,4,"Mobile Phone",3,Single,2,0,0.0,112,0,Retained,"0-3 Months (High Risk)"
18,7,4,"Mobile Phone",1,Single,8,1,3.0,149.36,0,Retained,">12 Months (Low Risk)"
7,29,4,"Laptop & Accessory",4,Married,2,0,8.0,186.46,0,Retained,"4-12 Months (Medium Risk)"
1,21,4,"Mobile Phone",5,Divorced,3,1,9.0,147.35,0,Retained,"0-3 Months (High Risk)"
5,27,4,"Laptop & Accessory",3,Divorced,3,0,1.0,194.32,0,Retained,"4-12 Months (Medium Risk)"
24,12,4,Mobile,3,Single,1,0,7.0,128.38,0,Retained,">12 Months (Low Risk)"
7,12,4,"Laptop & Accessory",1,Married,8,0,,224.98,0,Retained,"4-12 Months (Medium Risk)"
11,13,3,"Laptop & Accessory",5,Married,6,1,8.0,184.74,0,Retained,"4-12 Months (Medium Risk)"
15,8,5,Others,1,Married,2,0,9.0,298.45,1,Churned,">12 Months (Low Risk)"
13,11,4,Fashion,5,Married,6,1,12.0,204.75,0,Retained,">12 Months (Low Risk)"
4,29,4,"Laptop & Accessory",2,Divorced,1,0,8.0,155.82,0,Retained,"4-12 Months (Medium Risk)"
23,7,5,Grocery,3,Single,9,1,8.0,264.64,0,Retained,">12 Months (Low Risk)"
7,13,4,"Laptop & Accessory",2,Married,5,0,8.0,202.25,0,Retained,"4-12 Months (Medium Risk)"
15,8,3,Others,3,Married,6,0,14.0,288.8,0,Retained,">12 Months (Low Risk)"
13,16,4,"Laptop & Accessory",5,Married,3,0,10.0,176.51,0,Retained,">12 Months (Low Risk)"
9,9,1,"Laptop & Accessory",5,Married,7,0,4.0,168.42,0,Retained,"4-12 Months (Medium Risk)"
16,15,4,Others,1,Married,3,0,10.0,309.3,0,Retained,">12 Months (Low Risk)"
12,17,4,"Laptop & Accessory",1,Married,3,0,10.0,178.43,0,Retained,"4-12 Months (Medium Risk)"
0,10,4,Mobile,2,Divorced,1,0,4.0,131.62,0,Retained,"0-3 Months (High Risk)"
5,19,4,Others,3,Divorced,3,0,9.0,320.45,1,Churned,"4-12 Months (Medium Risk)"
2,35,5,"Laptop & Accessory",3,Married,9,0,6.0,163.84,0,Retained,"0-3 Months (High Risk)"
15,35,5,"Laptop & Accessory",1,Single,5,0,0.0,142.72,0,Retained,">12 Months (Low Risk)"
0,25,3,"Mobile Phone",1,Married,4,0,2.0,136.69,0,Retained,"0-3 Months (High Risk)"
26,14,4,Fashion,4,Single,9,0,,229.45,0,Retained,">12 Months (Low Risk)"
28,27,4,"Laptop & Accessory",3,Single,5,0,4.0,173.69,0,Retained,">12 Months (Low Risk)"
8,8,5,Fashion,3,Married,3,1,7.0,195.83,0,Retained,"4-12 Months (Medium Risk)"
14,19,4,"Laptop & Accessory",5,Married,4,0,8.0,169.48,0,Retained,">12 Months (Low Risk)"
0,31,1,Mobile,1,Single,2,1,1.0,129.94,0,Retained,"0-3 Months (High Risk)"
11,8,3,"Laptop & Accessory",5,Married,4,0,7.0,168.93,0,Retained,"4-12 Months (Medium Risk)"
9,11,5,"Mobile Phone",1,Married,3,0,3.0,148.76,0,Retained,"4-12 Months (Medium Risk)"
4,13,3,"Laptop & Accessory",5,Married,2,0,12.0,143.06,0,Retained,"4-12 Months (Medium Risk)"
5,16,3,"Laptop & Accessory",1,Single,9,0,0.0,146.48,0,Retained,"4-12 Months (Medium Risk)"
1,15,6,"Mobile Phone",3,Married,3,0,3.0,171.21,0,Retained,"0-3 Months (High Risk)"
9,13,6,"Laptop & Accessory",1,Single,3,0,9.0,191.46,0,Retained,"4-12 Months (Medium Risk)"
17,17,5,"Laptop & Accessory",3,Married,3,0,1.0,177.57,0,Retained,">12 Months (Low Risk)"
14,16,5,"Laptop & Accessory",2,Divorced,11,0,3.0,173.76,0,Retained,">12 Months (Low Risk)"
9,17,3,Fashion,1,Married,1,0,8.0,197.38,0,Retained,"4-12 Months (Medium Risk)"
5,18,3,Grocery,5,Single,1,1,14.0,237.57999999999998,1,Churned,"4-12 Months (Medium Risk)"
22,24,4,Others,3,Married,2,1,9.0,295.02,0,Retained,">12 Months (Low Risk)"
15,17,4,"Laptop & Accessory",2,Single,9,0,11.0,187.3,0,Retained,">12 Months (Low Risk)"
19,11,3,"Laptop & Accessory",4,Married,2,1,2.0,150.21,0,Retained,">12 Months (Low Risk)"
22,14,4,"Laptop & Accessory",5,Married,6,0,3.0,179.86,0,Retained,">12 Months (Low Risk)"
2,8,6,"Laptop & Accessory",1,Married,2,0,6.0,191.74,0,Retained,"0-3 Months (High Risk)"
23,34,3,Grocery,5,Divorced,5,1,2.0,268.8,0,Retained,">12 Months (Low Risk)"
9,9,3,"Laptop & Accessory",4,Single,4,1,1.0,192.78,0,Retained,"4-12 Months (Medium Risk)"
11,13,4,"Laptop & Accessory",2,Single,1,0,5.0,140.28,0,Retained,"4-12 Months (Medium Risk)"
1,16,4,"Laptop & Accessory",5,Single,2,1,4.0,207.24,1,Churned,"0-3 Months (High Risk)"
0,21,3,Fashion,3,Married,8,1,7.0,236.10000000000002,1,Churned,"0-3 Months (High Risk)"
7,7,3,"Laptop & Accessory",1,Married,10,0,1.0,154.84,0,Retained,"4-12 Months (Medium Risk)"
13,25,4,"Laptop & Accessory",3,Single,2,0,8.0,170.34,0,Retained,">12 Months (Low Risk)"
26,26,4,"Mobile Phone",1,Married,2,0,3.0,167.58,0,Retained,">12 Months (Low Risk)"
10,17,5,"Laptop & Accessory",3,Married,3,1,8.0,181.73,0,Retained,"4-12 Months (Medium Risk)"
7,34,4,"Laptop & Accessory",3,Married,2,0,7.0,167.12,0,Retained,"4-12 Months (Medium Risk)"
13,22,4,"Laptop & Accessory",3,Single,7,0,0.0,150.94,0,Retained,">12 Months (Low Risk)"
7,12,4,"Laptop & Accessory",2,Divorced,8,0,,224.98,0,Retained,"4-12 Months (Medium Risk)"
3,6,5,"Mobile Phone",3,Divorced,4,0,2.0,138.33,0,Retained,"0-3 Months (High Risk)"
23,6,3,Others,2,Married,4,0,6.0,295.17,0,Retained,">12 Months (Low Risk)"
2,7,5,"Laptop & Accessory",1,Married,3,1,8.0,193.34,0,Retained,"0-3 Months (High Risk)"
15,32,3,Fashion,5,Divorced,4,1,0.0,231.91000000000003,0,Retained,">12 Months (Low Risk)"
15,13,5,"Laptop & Accessory",4,Single,8,1,3.0,185.32,0,Retained,">12 Months (Low Risk)"
0,31,3,Mobile,1,Single,2,1,1.0,127.94999999999999,1,Churned,"0-3 Months (High Risk)"
28,14,4,Grocery,4,Married,2,1,0.0,235.76999999999998,0,Retained,">12 Months (Low Risk)"
1,16,4,"Mobile Phone",5,Married,3,0,3.0,150,0,Retained,"0-3 Months (High Risk)"
0,8,5,"Laptop & Accessory",1,Single,4,0,0.0,150.71,0,Retained,"0-3 Months (High Risk)"
11,6,4,Fashion,3,Single,10,1,0.0,153.81,1,Churned,"4-12 Months (Medium Risk)"
